Node,In-Degree,Out-Degree
4282,389,95
4288,39,39
4320,63,22
4354,157,39
4397,62,122
4414,182,19
4415,556,38
4416,898,106
4425,34,29
4511,61,158
4614,41,15
4617,77,77
4676,2,27
4691,16,32
4696,45,45
4698,76,140
4706,42,182
4753,19,15
4837,85,25
4931,192,192
4939,52,78
4947,90,33
4952,89,60
4954,57,30
4958,48,7
4970,47,14
4978,175,58
5038,360,93
5058,20,19
5076,39,66
5109,18,37
5119,1,12
5140,88,36
5178,20,31
5204,31,18
5205,104,67
5206,145,98
5209,121,46
5250,178,0
5277,155,112
5348,2,5
5412,135,24
5423,148,81
5607,42,59
5609,45,49
5627,34,36
5659,47,47
5679,60,66
5740,14,12
5758,53,123
5789,48,94
5790,32,32
5811,37,28
5818,50,22
5905,60,160
5954,16,13
5966,16,41
5969,96,4
5972,173,36
6034,15,35
6039,10,24
6054,22,33
6084,80,67
6105,2,2
6131,85,53
6138,48,25
6156,29,35
6159,32,60
6167,49,11
6171,114,75
6172,36,21
6175,147,62
6245,48,27
6247,13,25
6320,103,67
6349,16,22
6368,72,10
6371,17,41
6418,10,18
6420,118,63
6478,64,23
6489,71,240
6565,102,64
6622,35,27
6624,107,107
6669,106,112
6698,87,0
6729,35,64
6732,69,138
6755,18,17
6795,52,64
6839,8,19
6853,14,68
6961,15,45
7250,78,34
7314,82,9
7429,69,58
7470,36,6
7511,72,31
7619,53,98
7637,26,107
7643,38,69
7693,47,6
7731,9,46
7929,75,36
7935,32,16
7961,64,62
7979,10,4
8019,12,6
8024,9,9
8040,10,20
8061,12,33
8135,8,28
8136,26,42
8158,61,39
8166,26,8
8167,25,9
8288,56,58
8374,82,57
8531,15,25
8684,18,24
8769,126,145
8784,112,25
8969,78,49
8970,36,6
9412,205,205
9441,18,27
9454,3,13
9480,32,15
9504,94,75
9736,14,15
9813,3,11
10252,14,9
10262,8,2
10424,121,37
10513,7,6
10605,13,21
10606,51,31
10608,6,3
10675,47,15
10726,43,11
10797,5,6
10856,13,12
10975,29,19
11052,17,11
11092,56,3
11240,181,4
11278,14,33
11327,4,10
11333,42,33
11335,17,12
11588,3,9
11661,8,15
11695,48,54
11810,38,16
11834,45,17
11852,6,10
11915,38,29
11968,110,15
12022,53,17
12029,35,35
12559,4,0
12564,10,10
12636,10,4
12690,4,4
12747,33,33
12856,11,1
13000,62,35
13266,9,2
13269,42,19
13387,78,56
14004,7,18
14113,15,3
14554,20,0
14559,83,10
14560,44,14
14580,72,16
14797,34,18
15081,12,11
15201,19,0
15335,41,15
15380,16,16
15533,5,2
15923,3,17
16018,5,1
16028,16,14
16292,13,23
16316,6,4
16536,11,0
16570,11,11
16977,2,5
17040,8,0
17324,3,15
17581,20,24
17633,4,0
17874,1,7
18027,8,18
18218,8,21
18331,5,5
18421,5,4
18489,6,8
18689,6,3
18931,4,7
18938,41,5
19000,22,8
19122,34,2
19157,64,31
19223,7,19
19334,6,15
19660,33,11
19674,17,8
19742,71,46
20090,11,27
21560,10,4
21572,10,11
22129,5,5
22252,11,24
22359,58,11
22777,11,12
23068,3,3
23165,4,10
23833,18,9
23965,12,1
23977,53,6
24482,7,2
24608,13,5
24864,2,7
24998,13,2
25445,2,5
25460,4,4
25698,6,0
27174,4,0
28011,4,2
28337,7,11
29026,2,2
29566,4,10
30805,1,3
31304,4,0
31452,2,2
31640,7,6
32057,8,8
34981,2,7
35826,4,3
35905,6,4
37691,6,1
40833,2,2
41389,3,2
42042,3,2
42819,4,0
43610,3,3
44905,3,1
48253,2,2
49819,3,1
71402,94,41
71403,108,105
71404,31,69
379,14,72
1510,86,171
1953,7,10
2279,52,336
2525,47,96
2549,78,94
2744,91,86
3124,59,67
3379,40,51
3538,7,22
3539,5,0
3540,362,40
3541,3,5
3542,38,46
3543,7,19
3545,12,16
3546,10,21
3547,19,21
3548,25,30
3549,36,38
3550,45,44
3551,17,15
3552,18,15
3553,27,10
3554,60,83
3556,8,9
3557,16,23
3558,24,29
3559,49,33
3561,24,13
3562,35,39
3563,27,19
3564,55,72
3598,2,2
3599,63,21
3600,6,17
3601,93,16
399,58,47
1290,20,23
2405,11,40
2531,4,17
3673,26,47
3674,34,35
3675,12,14
3676,15,14
3677,4,14
570,24,49
1389,28,48
3639,4,5
3679,13,34
3680,2,4
3682,2,2
3684,132,53
3685,321,70
3686,26,30
3687,113,83
3688,18,27
3689,10,16
3690,41,62
3691,14,16
281,41,21
972,114,92
1457,60,33
1544,42,65
3714,26,31
3715,38,40
3716,58,24
3717,21,15
3719,19,17
3721,39,31
3722,18,14
3121,6,15
3792,8,9
3794,2,2
3795,12,8
2672,58,23
1475,101,172
1519,90,130
3902,19,30
3903,69,23
3906,90,15
669,105,94
1564,56,95
3822,21,18
3977,3,3
3978,23,41
670,38,56
938,57,42
1288,269,134
1516,801,311
2183,104,144
2291,44,120
2547,46,62
3482,33,37
4037,239,127
4038,17,21
4039,153,108
4040,218,70
4041,169,105
4042,70,30
4043,13,18
4048,28,12
4051,127,24
4052,47,0
4054,65,73
4056,9,23
4058,4,1
4059,9,10
4060,24,60
4061,231,81
4062,130,50
4065,7,4
4066,13,11
1494,79,279
1732,34,52
4116,27,24
4117,7,4
4119,40,34
4124,83,89
4185,4,16
4186,115,62
2733,6,4
4230,7,8
4231,70,31
363,30,28
470,7,9
814,32,90
1051,3,11
1242,11,76
2107,31,35
2686,66,44
3169,10,48
4244,7,7
4249,2,2
4251,4,6
4253,30,11
4255,29,17
4256,6,3
4257,6,10
4259,51,8
4260,109,4
4261,1,3
4263,6,4
4265,6,6
4266,2,2
4267,9,6
4269,31,28
4270,4,0
4271,4,4
4272,1,6
4274,62,54
4276,47,43
4278,135,16
4280,3,1
4281,7,7
4284,1,9
4285,3,6
4287,2,2
392,20,20
650,251,297
682,94,222
709,40,95
826,134,133
2162,59,76
2538,89,111
3479,88,43
3595,21,34
4005,45,106
4010,139,309
4198,30,39
4310,2,2
4311,4,10
4312,2,2
4315,51,63
4316,14,24
4317,9,43
4318,23,31
4319,35,22
4321,19,92
4322,32,32
4323,22,11
4324,31,22
4325,117,60
4327,101,0
4328,3,1
4330,45,8
4331,16,36
4332,28,16
4334,14,41
4336,24,41
4338,101,73
4340,50,50
4343,51,46
4344,19,20
4346,10,25
4351,32,18
4363,79,77
4374,50,44
4377,29,35
4380,34,14
4386,15,7
4391,56,60
5916,16,53
1471,254,119
1617,400,143
3780,53,136
4411,112,69
4412,242,109
4413,61,11
4417,72,37
4418,50,21
4419,51,36
4420,33,33
4421,31,56
4422,100,31
4423,115,33
4424,12,12
4426,42,49
1720,36,373
4520,10,10
4521,85,55
4522,19,17
4523,57,20
306,57,50
343,65,218
606,99,132
644,152,173
667,42,34
832,47,58
1200,92,90
1445,59,173
1503,128,124
1537,40,124
1677,64,202
1695,34,73
2196,38,47
2205,47,241
2289,31,54
2428,31,56
3043,38,35
3149,29,50
3155,74,99
3306,102,82
3852,108,47
3854,47,73
4081,124,85
4096,121,68
4549,59,70
4551,4,4
4552,35,43
4553,78,0
4554,13,19
4555,15,22
4558,155,142
4559,47,56
4562,3,18
4564,49,40
4566,15,17
4567,79,63
4569,21,52
4570,37,52
4571,18,34
4572,93,100
4573,123,123
4574,83,0
4576,5,6
4577,89,49
4578,26,32
4579,26,38
4598,13,16
4602,20,26
4603,44,33
4609,13,13
4612,20,49
4768,29,42
4797,55,115
4798,90,94
5273,114,0
5286,85,86
5474,65,43
5797,17,19
6077,33,60
6951,79,79
7105,20,32
11551,17,19
12615,16,26
13148,22,22
3825,30,40
4615,57,27
4616,41,5
4618,48,25
4619,92,55
4620,54,50
351,11,4
525,3,12
536,17,37
635,35,65
679,69,146
970,43,199
1059,69,711
1212,20,25
1702,51,166
1724,10,25
1811,19,76
2343,51,42
2695,40,100
3146,39,60
3147,25,29
3965,33,32
4002,29,71
4197,30,78
4401,6,11
4545,34,35
4683,12,49
4684,5,24
4685,32,69
4686,4,4
4688,71,75
4689,3,4
4690,20,70
4692,50,54
4693,5,3
4694,8,12
4695,35,26
4697,13,15
4699,12,12
4700,20,34
4701,23,46
4702,23,20
4703,78,74
4704,9,15
4713,40,45
71399,109,932
835,5,3
839,64,92
4220,29,44
4763,6,6
4764,5,9
4765,5,5
4767,7,13
4770,36,17
694,76,68
828,115,132
831,31,217
1083,116,154
1229,13,14
1631,23,62
1653,23,36
1705,23,27
2153,74,117
2164,70,82
2673,5,19
3153,13,38
3579,18,85
3985,83,88
3995,30,99
4353,15,33
4724,23,83
4760,79,68
4776,2,2
4777,42,25
4779,7,19
4780,17,28
4781,19,39
4782,12,41
4784,10,36
4786,4,8
4787,13,13
4788,110,0
4789,4,14
4790,7,19
4791,80,56
4792,9,22
4793,4,5
4795,50,33
4804,39,56
12458,15,17
633,4,14
1699,62,64
3707,9,26
5444,62,0
397,28,38
903,8,22
2098,26,86
3226,19,101
3575,3,6
4860,14,14
4861,6,1
4862,129,114
4864,6,10
4865,3,5
4866,6,2
4867,103,50
4868,1,6
4869,6,5
4870,32,8
4871,36,6
4872,6,3
4873,1,4
4874,1,7
4875,26,19
4876,73,37
4877,3,6
4881,16,10
4884,9,13
4886,28,10
4019,36,26
4530,38,14
902,23,47
920,83,9
1439,123,39
1441,82,168
1618,129,44
1626,94,325
1694,49,143
3514,137,209
3880,98,58
3892,173,79
4016,4,19
4162,248,29
4454,233,17
4834,31,45
4938,10,7
4940,63,63
4941,48,48
4942,7,7
4943,30,26
4944,31,28
4945,45,57
4946,183,47
4948,3,3
4949,50,36
4950,97,65
4951,38,33
4953,30,35
4956,81,70
4957,57,27
4959,7,18
4960,5,9
4961,34,34
4962,19,22
4963,96,130
4964,106,9
4966,42,58
4967,113,30
4968,2,6
4969,469,158
4971,4,21
4972,20,23
4973,13,7
4974,113,95
4975,4,5
4976,134,19
4977,19,32
4982,9,6
4983,19,29
4984,88,88
238,98,205
566,34,43
1604,30,35
2096,50,43
5034,18,19
5035,44,32
5036,54,16
5037,3,3
279,51,381
290,45,69
1433,103,53
1473,22,35
2105,41,117
2147,105,90
3035,26,43
3576,19,20
4102,13,35
4803,24,21
5061,54,40
5062,3,2
5064,71,60
5065,24,9
5066,4,1
5067,3,5
5068,3,5
5069,5,8
5070,47,61
5071,1,3
5072,6,2
5073,37,31
5074,33,17
5075,3,2
5077,4,3
5078,14,18
5101,21,54
5328,4,7
8038,13,9
15247,7,2
71405,16,30
1435,97,76
4368,95,147
5103,80,42
5104,88,88
5105,18,25
1434,118,116
2590,44,16
2599,19,30
5117,74,48
5118,10,9
512,14,23
771,90,93
1882,47,27
3585,137,241
4073,11,30
4830,12,13
5137,6,16
5138,30,10
5139,35,14
5141,39,102
5142,162,15
5143,45,14
5144,215,215
5145,72,23
5146,3,4
5147,6,3
3637,21,12
5176,1,3
5179,3,2
5182,19,16
1496,44,40
1813,107,78
3735,7,7
5177,169,12
5202,12,7
5203,10,16
5207,10,2
5208,120,27
5210,9,2
5211,23,0
5212,7,0
647,100,68
1522,57,28
1540,171,243
1541,57,99
2197,136,148
2356,31,36
2517,100,89
2703,40,77
3704,18,49
3834,12,16
3966,117,186
4004,16,35
4199,35,139
4921,47,127
4923,7,23
4925,11,28
5241,78,71
5242,27,27
5243,4,23
5244,27,28
5245,8,23
5246,12,13
5247,5,3
5248,68,132
5249,3,3
5251,26,46
5253,84,20
5255,78,33
5256,28,55
5258,12,12
5259,69,38
5260,83,128
5261,5,15
5262,95,61
5263,25,78
5264,102,72
5265,30,73
5266,31,65
5267,85,166
5268,16,25
5269,25,30
5270,16,59
5271,11,5
5272,26,50
5274,25,7
5275,83,97
5276,49,137
5278,65,75
5279,6,8
5280,39,32
5281,25,52
5282,6,34
5283,11,14
5284,20,34
5285,3,8
5287,25,20
5288,21,22
5302,11,12
5306,18,23
5311,30,48
5322,8,23
5324,9,9
6176,100,53
6607,38,38
361,5,11
1223,7,53
1234,22,159
2109,49,99
2277,22,217
2732,15,20
2736,11,92
3223,10,26
3828,42,80
4032,15,22
4034,27,50
4800,23,37
5181,20,15
5318,8,11
5327,9,5
5330,10,22
5331,47,51
5332,4,6
5333,2,2
5334,3,8
5335,17,22
5336,5,12
3099,17,30
4532,11,24
5338,27,21
5340,35,32
389,90,90
643,48,35
2680,20,161
5350,1,3
5351,4,5
5353,9,18
5354,20,42
5355,7,15
747,15,24
2294,56,73
2671,8,13
3655,342,72
5385,21,42
5386,146,48
5387,66,18
773,118,41
3240,12,34
5413,28,17
5414,74,28
5415,45,60
5416,11,7
5417,68,21
5418,13,4
4112,19,17
2108,29,28
5553,1,6
1072,12,42
1230,32,52
1361,17,35
1372,11,62
2421,6,26
2735,13,51
2739,22,35
3996,14,28
4470,21,24
4538,42,46
4847,25,41
4849,14,23
4850,19,31
4853,58,64
4908,21,24
4910,12,51
5392,5,25
5410,2,15
5575,8,18
5613,3,6
5614,13,13
5615,4,6
5616,7,12
5620,6,2
5621,86,45
5622,21,16
5624,26,38
5626,5,7
5628,57,19
5629,12,19
5630,73,7
5631,9,26
5632,12,16
5633,2,3
822,46,54
2278,9,18
2282,6,4
5642,40,39
5643,8,4
5644,4,8
5646,11,12
5648,14,8
4208,35,27
5612,46,25
5640,16,22
5658,20,10
5660,7,6
5661,12,16
5662,8,4
5663,15,10
1665,108,184
4207,12,44
4352,20,66
5173,15,73
5674,37,148
5675,87,46
5676,9,11
5677,3,6
5678,33,27
5680,78,79
5681,28,62
5682,21,16
5683,6,9
5684,17,10
293,36,20
459,17,99
493,13,100
614,11,33
1609,26,43
2275,92,201
4075,14,43
4214,8,13
4715,8,7
4907,14,18
5174,7,14
5760,57,48
5762,4,10
5763,9,8
5764,1,3
5765,4,11
5766,41,65
5767,8,10
5768,6,8
5769,4,4
5770,6,9
5771,5,4
5772,4,7
5773,14,14
5774,5,8
5775,8,6
5776,68,71
5777,6,8
5780,19,24
3005,12,25
5798,5,6
662,13,19
1035,142,97
1709,61,58
5812,16,25
5813,47,151
2150,17,26
3850,65,483
5840,8,19
5850,16,16
5113,27,100
5882,26,30
1632,46,26
5930,56,38
5931,9,9
5932,29,17
5933,95,24
1495,54,95
1518,85,217
1950,20,4
3875,146,100
3973,50,113
4017,75,277
4164,68,34
5941,108,161
5951,156,28
5952,310,104
5953,148,61
5955,14,27
5956,75,32
5957,121,50
5958,308,159
5959,12,13
5960,36,39
5961,48,73
5962,9,23
5963,6,16
5964,64,64
5965,89,14
5967,78,141
5968,84,56
424,46,84
601,14,33
1201,4,14
1528,51,86
1795,2,5
2851,20,37
2858,15,50
3626,17,25
5025,9,9
5344,90,52
5363,21,31
6116,8,13
6137,13,9
6140,16,9
6141,42,17
6142,28,28
6143,6,4
6144,23,30
6145,10,13
6146,41,39
6147,18,25
71401,16,60
358,50,90
2679,6,16
5806,11,24
6038,22,33
6040,92,21
6041,7,6
6042,7,14
6043,18,17
6044,51,51
6045,29,34
1884,18,10
6047,34,34
6048,13,17
6049,4,2
6050,7,7
6051,34,63
6053,38,15
659,72,43
6097,7,4
668,28,79
2013,13,9
4205,11,29
6113,16,31
6114,37,57
6115,37,37
3994,58,34
4168,214,63
4757,113,34
6166,65,34
6168,113,23
6169,51,104
6170,25,45
6174,19,63
607,31,177
631,35,86
817,15,22
1384,7,32
1454,24,42
2281,61,140
2526,34,55
2541,55,48
3000,8,22
3028,20,42
4149,22,21
4215,26,39
4533,8,32
4825,7,24
5307,24,44
5702,7,11
5919,20,44
6098,1,6
6256,2,2
6257,2,3
6261,2,3
6263,4,6
6264,7,7
6267,6,6
6269,16,14
6271,2,6
6272,4,0
6274,2,2
6275,11,11
6276,7,12
6278,2,3
6281,43,14
6285,135,55
6289,2,4
6292,3,5
6294,5,6
6298,2,3
6299,33,14
6390,10,32
7938,27,7
8001,10,10
8012,7,4
9600,17,9
19643,1,3
23234,15,10
71397,2,6
672,19,19
5636,139,38
6300,8,10
6301,26,11
6302,31,59
6303,11,7
6304,2,4
6305,9,15
5056,93,23
6345,6,16
6346,42,68
713,26,11
840,47,102
1641,44,65
3313,12,22
3386,26,42
3999,75,60
4919,31,36
5012,2,10
5847,48,60
6101,12,17
6339,29,42
6360,4,5
6361,20,20
6362,21,34
6363,2,2
6364,3,5
6365,1,3
6366,14,12
6367,16,16
6369,9,5
6370,1,3
1531,23,26
6384,18,21
6385,27,59
4134,3,15
4375,22,22
6414,17,17
6416,5,2
6417,13,11
6419,30,19
6421,3,1
6422,7,5
6423,1,3
6424,4,8
6425,3,3
6427,5,5
6428,5,7
6429,8,3
6430,24,21
1455,77,208
1498,137,88
1543,43,53
2168,80,40
2692,46,41
3143,98,44
3156,10,17
3863,99,55
3969,45,24
5317,95,126
6476,40,27
6479,13,14
6480,3,3
530,30,33
1101,2,5
2416,2,8
3098,25,34
4909,10,10
5128,70,65
1860,38,137
3703,118,72
4512,20,27
5976,8,9
6553,56,56
6554,4,2
6555,25,22
6557,117,12
6558,51,38
6559,32,42
6560,33,29
6561,93,54
6562,88,81
6563,91,66
6564,13,6
2182,14,12
3878,76,134
3882,81,43
3990,46,83
4544,159,166
4848,44,68
5301,19,29
5308,123,127
5404,7,34
5541,24,31
5837,82,64
6482,42,113
6601,41,16
6602,14,12
6603,28,48
6604,42,43
6605,58,61
6606,20,21
6608,16,25
6609,32,6
6610,49,107
6611,50,63
6612,16,21
6613,57,202
6614,2,17
6615,25,29
6616,18,29
6617,5,22
6618,10,63
1560,12,27
1863,53,57
5199,187,137
6493,82,41
6621,32,24
6623,60,77
6625,53,39
6626,7,30
6627,10,10
6628,28,21
6629,19,19
6630,6,7
6631,101,25
6632,15,23
6633,73,13
6634,16,30
6635,4,3
6636,126,126
6637,2,2
6638,8,12
6639,9,8
6641,9,17
71382,102,78
1515,60,69
3168,64,67
3964,41,86
4543,27,45
5316,35,77
6688,32,28
6689,79,0
6690,9,11
6691,39,3
6692,21,25
6693,30,0
6695,13,5
6696,27,47
6697,49,20
1656,100,123
3219,68,28
3839,16,54
3953,22,46
5023,6,19
6535,2,2
6710,9,34
6715,17,17
6717,6,9
6718,7,12
6719,10,18
6720,13,6
6721,7,9
6722,3,15
6723,14,26
6724,3,5
6725,26,73
6726,3,5
6727,5,0
6728,7,7
6730,87,53
6731,8,35
6733,11,10
6734,18,15
6735,2,4
6736,23,63
6737,11,11
4852,27,43
6754,5,11
1806,70,68
4406,38,63
6808,35,8
6809,22,22
6810,68,19
969,96,121
1017,23,37
1056,37,59
1336,7,7
1436,175,138
1501,97,327
1523,46,108
2167,6,38
2169,187,116
2274,18,88
3774,58,147
3809,8,19
4465,42,83
4659,10,15
5580,44,42
5864,15,40
6859,3,3
6860,42,55
6861,1,3
6864,106,67
6865,102,64
6866,15,19
6867,4,7
6868,72,82
6869,29,43
6870,67,86
6871,202,30
6872,8,11
6873,31,38
6874,23,21
6875,14,18
6876,15,20
6877,14,13
6878,44,24
6879,33,21
6880,4,5
919,17,37
4657,10,24
6001,17,21
6893,13,22
6904,12,32
6905,37,47
6906,19,26
1463,109,40
1497,22,37
1509,131,99
1659,63,43
2123,68,123
2582,9,15
3945,35,81
4183,119,113
4806,94,31
5168,11,47
6767,40,40
6786,38,54
6952,52,52
6953,78,65
6954,6,6
6955,15,22
6956,24,13
6957,30,10
6958,17,30
6959,2,3
6960,16,53
6962,49,69
6963,15,69
6964,10,4
6965,13,30
6966,58,52
3751,28,22
6977,16,19
6978,42,16
6980,8,6
6981,14,5
6982,6,2
6983,8,12
1325,6,17
1655,120,129
2191,59,58
3512,26,22
4242,29,30
7056,6,6
7057,4,6
7058,4,1
7059,40,60
7061,26,26
7062,32,29
7063,28,32
7064,13,12
2384,10,11
4537,18,54
4596,88,49
6255,25,21
6752,9,23
7100,12,1
7101,27,10
7102,5,1
7103,12,17
7104,111,12
1205,7,12
1486,13,43
1556,20,29
2080,15,50
3583,41,56
4661,21,34
4845,25,6
5013,4,6
5304,29,10
5845,16,27
6134,18,56
7129,2,2
7131,21,3
7141,32,24
7152,20,18
9508,40,18
12626,44,44
12993,2,2
13259,8,16
14630,14,17
984,15,19
1535,50,49
1549,14,13
1553,29,54
1678,48,147
2264,70,29
3806,31,42
4379,18,28
5810,9,24
6007,14,15
6032,14,23
6102,39,103
6507,43,68
7075,41,56
7148,31,21
7157,2,2
7158,5,20
7159,2,2
7160,17,19
7161,12,8
7162,21,12
7163,9,12
7164,22,18
7165,9,5
7166,36,27
7168,8,1
7169,8,8
7170,21,19
7171,28,24
7172,145,33
7173,13,18
7174,3,3
7175,13,32
7176,20,5
7177,33,11
7178,60,17
7179,14,41
7181,37,33
7182,4,12
7184,26,68
7185,26,4
7186,11,29
7187,49,45
7188,3,1
7189,16,13
7190,33,21
7191,108,108
7193,26,39
7194,43,40
7195,48,38
7196,17,17
7197,24,37
7198,19,11
7199,16,0
7200,8,7
7201,2,2
205,9,14
313,10,15
321,6,16
348,19,51
352,42,170
423,30,65
430,10,12
4903,21,69
6401,78,56
8498,26,13
8842,27,81
10731,21,17
11779,11,18
19889,27,29
687,30,12
691,45,25
695,2,2
698,9,12
1055,2,4
2257,6,10
4816,5,5
294,51,214
2708,73,85
3644,35,80
4435,27,5
5196,9,35
6653,180,102
7501,4,7
7503,15,46
7504,9,15
7505,61,44
7506,14,29
16313,4,11
20573,11,9
21850,2,2
3608,4,3
1197,6,10
1758,20,23
2998,7,9
3004,50,59
7487,35,19
7683,5,3
7684,1,3
5107,28,24
5108,11,20
5514,91,127
7251,92,68
7845,8,15
1469,30,70
2189,69,143
2894,4,9
3007,20,20
3171,3,4
3476,3,8
4410,25,34
5509,32,22
5594,7,22
6358,13,44
7326,16,12
7870,15,37
7882,5,12
7883,29,37
7884,10,23
7885,9,7
7887,32,30
7888,24,13
7889,30,13
7890,24,35
7891,2,3
7892,5,3
7894,2,5
7895,2,2
7896,7,29
3659,114,53
7051,25,39
7980,4,4
7981,36,76
7982,7,12
7983,68,68
2727,1,5
8047,10,10
246,7,51
943,20,68
1382,3,17
2350,2,3
2540,17,23
3666,85,34
7376,6,9
8082,2,3
8083,8,26
8084,2,4
8085,4,1
8086,1,5
267,15,2
5869,90,82
7578,16,18
7918,32,50
660,52,55
1979,104,131
2094,10,17
6855,41,94
8487,11,22
8488,11,11
2884,6,6
836,17,30
1359,31,27
1490,47,104
1547,23,35
2112,49,51
3593,73,19
3837,26,30
5867,17,16
6948,34,14
7117,16,33
7905,37,74
8379,41,19
8613,41,48
8655,22,7
8656,4,2
8657,31,38
8658,8,8
8659,19,13
8502,30,31
8936,3,4
2260,10,10
3594,30,46
7335,8,8
7351,3,5
8608,32,56
8958,2,2
8960,5,14
8961,13,6
8962,1,4
9000,4,5
201,16,168
3568,13,6
7831,33,31
1030,51,46
2414,48,60
3033,52,49
4211,11,32
5915,27,45
5947,106,51
7828,26,26
7928,149,50
8429,6,4
8932,6,7
9007,29,25
9008,40,32
9009,27,32
9010,4,6
9014,3,9
9015,8,11
9016,23,23
9018,4,0
9019,5,5
9020,12,22
9021,37,10
9022,11,13
9023,19,16
1640,89,88
2268,27,55
6326,61,63
6392,24,29
186,11,38
1144,41,35
1161,35,29
3292,49,60
5428,58,34
6687,9,11
6990,102,114
7492,27,24
8164,69,43
8825,7,3
9069,15,35
9070,12,12
9071,36,21
2848,23,30
9106,3,2
478,2,5
2128,43,72
4528,28,12
5394,2,13
5691,38,51
9130,11,9
9131,4,0
9132,7,0
1028,157,59
1487,29,131
3597,11,37
3925,30,57
4389,37,64
8058,32,49
8168,31,29
8435,5,11
8696,16,8
9135,10,7
9136,28,43
9137,19,22
9138,4,6
9139,10,16
9140,33,65
9141,3,1
9142,5,9
9143,21,34
1103,19,33
1443,80,270
3144,34,31
3195,2,10
5431,18,44
5488,10,25
5604,3,19
5671,20,34
6340,5,17
7519,2,10
7652,21,6
8140,7,37
8483,12,16
8732,15,24
9100,21,34
9152,1,3
9153,3,4
9154,1,3
9155,5,10
9157,14,25
9159,2,8
248,32,81
8283,87,74
9160,39,14
9162,47,64
219,7,17
2482,6,26
3210,32,128
3615,3,11
4084,13,12
4236,3,8
5696,4,21
5833,27,66
8941,13,15
9184,5,9
9188,3,1
9189,8,13
9190,7,5
9191,5,7
9192,3,1
9193,7,5
9198,8,8
9211,3,5
2518,4,8
6095,14,73
9223,1,3
9224,13,22
9225,2,7
7700,8,8
9234,1,3
9235,7,10
1423,50,68
2861,115,54
3241,20,22
5375,2,5
8150,16,34
9237,4,1
197,11,53
1976,5,7
3388,15,35
4290,22,41
9246,12,3
9248,22,8
469,14,34
484,9,35
518,11,31
924,8,35
1417,23,5
1539,71,276
2669,7,26
3202,18,48
3206,8,14
3297,14,7
3384,6,32
4451,143,54
5027,7,42
5605,4,18
6509,46,62
6586,60,123
7595,5,13
7899,11,32
8851,23,11
8989,51,103
9249,2,3
9250,2,3
9251,2,2
9252,10,17
9253,5,5
9254,10,12
9256,17,4
9257,29,10
9258,44,51
9259,3,2
9260,5,8
9261,5,4
9263,7,25
9264,5,9
9265,3,2
9266,4,7
1814,135,27
1867,10,60
2152,72,136
2212,33,71
2699,35,67
3014,110,27
3859,121,40
3874,61,101
3921,55,220
3927,61,51
3939,88,42
4177,109,74
4383,22,43
4756,4,9
4855,24,41
5033,29,30
5227,137,225
5380,10,23
5424,12,33
5451,9,13
6741,13,19
6760,27,31
7047,94,129
7310,167,11
7536,2,19
7631,29,57
7936,13,14
8363,255,39
8699,10,20
8749,51,33
8750,40,45
8754,131,38
8974,22,87
9087,113,44
9166,68,67
9288,1,3
9289,4,2
9290,2,2
9292,24,18
9293,19,19
9294,135,21
9295,7,1
9296,11,20
9298,8,9
9300,33,27
9301,1,3
9302,4,9
9303,10,25
9304,5,5
9306,46,119
9307,13,16
9308,3,1
9310,23,26
9312,30,24
9313,29,3
9314,1,3
9315,11,9
9316,30,2
9317,44,25
9318,10,4
9319,9,9
9320,76,49
9321,4,1
9322,10,9
9323,4,7
9324,97,24
9326,39,79
9327,20,14
9328,2,3
9329,6,14
9330,52,27
9331,44,100
9332,38,13
9333,47,51
9334,4,15
9335,7,9
9336,11,18
9338,7,8
9339,1,3
9340,66,57
9341,23,31
9343,6,1
9345,4,3
10505,114,29
12307,144,24
15653,111,10
17007,60,10
17495,16,24
18343,16,36
18964,40,15
32059,28,28
929,4,36
1239,27,34
6243,4,13
8246,5,5
496,2,2
1816,67,24
6458,29,86
9356,6,10
9357,2,2
9358,3,5
9359,8,2
9360,2,2
9361,4,11
9362,59,4
9363,12,19
9364,25,10
9365,26,19
9366,24,9
2546,31,189
8003,40,45
8128,4,24
9376,5,4
9377,3,5
9382,9,21
9384,21,22
9385,2,6
9388,18,8
9389,1,5
9390,31,14
9391,1,3
7387,38,53
7608,113,49
9393,3,2
537,10,17
2839,9,8
3216,18,27
3738,17,21
3770,10,13
5051,17,36
5082,7,8
7346,48,36
8217,69,60
9397,126,63
9398,29,22
9399,2,2
9400,9,11
9402,6,23
9403,5,8
9404,5,12
9405,27,30
9406,31,35
13386,5,1
1646,111,105
1691,45,51
1805,19,111
1849,133,345
1857,183,267
2003,2,4
2826,44,32
3225,40,93
3345,21,75
3946,79,131
4891,7,3
6014,61,108
6598,27,82
6763,10,27
6827,3,17
7040,120,54
7116,23,39
7137,23,6
7285,5,9
7408,27,69
8526,46,46
8700,34,56
8874,3,8
9413,2,4
9414,25,45
9415,9,13
9416,2,3
9417,6,11
9419,5,47
9421,13,23
9425,7,18
9426,71,16
9429,31,136
9430,14,23
9431,29,8
9432,2,11
9434,10,6
9435,30,17
9437,7,7
9438,5,6
146,8,39
2915,21,33
5909,14,7
8002,61,26
206,13,26
1160,6,17
2855,4,32
3641,9,19
4641,1,5
8571,11,6
9465,3,5
9466,3,1
9467,2,3
9468,6,7
526,31,205
2420,41,181
3496,4,13
4832,28,101
5188,2,6
6003,83,249
6774,39,202
